,MLS #,Address,City,# Bed,# Bth,Yr Blt,Acres,SqFt,$/SqFt,List Price,Sold Price,Sale Date,SP%LP,DOM
831,30543179,171 Westmeadow Drive,Kitchener,3,3/1,2010,,"1,760",$284.09,"$499,999","$500,000",10/17/2016,100.00,9
832,30543537,119 Newcastle Drive,Kitchener,3,2/1,,,"1,883",$265.53,"$473,000","$500,000",10/24/2016,105.71,13
833,30545654,16 Park Street,Kitchener,3,2/0,1919,,"1,463",$341.76,"$469,000","$500,000",10/25/2016,106.61,1
834,30546574,27 Springdale Drive,Kitchener,4,3/1,1968,,"1,795",$278.55,"$479,900","$500,000",11/29/2016,104.19,26
835,30549778,78 BEECHMANOR Crescent,Kitchener,3,2/1,1994,,"2,100",$238.10,"$449,000","$500,000",11/29/2016,111.36,2
836,30551243,22 Zeffer Place,Kitchener,6,4/0,1989,,"2,495",$200.40,"$499,900","$500,000",12/20/2016,100.02,9
837,30544844,697 Laurelwood Drive,Waterloo,3,3/1,2003,,"1,487",$336.37,"$434,500","$500,188",10/30/2016,115.12,7
838,30545535,114 IRON GATE Street,Kitchener,4,3/1,2008,,"1,932",$258.90,"$465,000","$500,200",10/30/2016,107.57,7
839,30546726,82 TOTTENHAM Street,Kitchener,5,2/0,2010,,"1,395",$359.14,"$425,000","$501,000",11/09/2016,117.88,8
840,30545139,55 Zeller Drive,Kitchener,4,2/0,1994,,"1,604",$314.84,"$519,900","$505,000",10/29/2016,97.13,10
